date,ticker,price,volume
2023-09-27,BAC,116.52,128920.0
2023-09-28,BAC,112.61,123941.0
2023-09-29,BAC,112.59,125036.0
2023-09-30,BAC,114.16,124566.0
2023-10-01,BAC,116.35,119018.0
2023-10-02,BAC,115.8,118697.0
2023-10-03,BAC,117.46,118368.0
2023-10-04,BAC,116.84,115961.0
2023-10-05,BAC,117.31,113432.0
2023-10-06,BAC,118.89,114582.0
2023-10-07,BAC,116.75,117357.0
2023-10-08,BAC,117.41,117525.0
2023-10-09,BAC,117.27,121458.0
2023-10-10,BAC,117.3,124222.0
2023-10-11,BAC,119.48,118955.0
2023-10-12,BAC,118.11,116564.0
2023-10-13,BAC,118.47,117821.0
2023-10-14,BAC,114.66,121932.0
2023-10-15,BAC,117.76,122116.0
2023-10-16,BAC,120.24,121678.0
2023-10-17,BAC,120.56,125716.0
2023-10-18,BAC,121.18,126603.0
2023-10-19,BAC,123.34,130966.0
2023-10-20,BAC,124.72,130543.0
2023-10-21,BAC,124.92,131219.0
2023-10-22,BAC,123.44,129390.0
2023-10-23,BAC,122.71,128295.0
2023-10-24,BAC,122.86,128121.0
2023-10-25,BAC,127.3,123143.0
2023-10-26,BAC,126.99,121876.0
2023-10-27,BAC,128.06,124986.0
2023-10-28,BAC,126.01,124570.0
2023-10-29,BAC,124.31,121808.0
2023-10-30,BAC,128.24,120375.0
2023-10-31,BAC,128.56,121974.0
2023-11-01,BAC,132.18,121217.0
2023-11-02,BAC,138.2,120661.0
2023-11-03,BAC,136.07,122610.0
2023-11-04,BAC,139.82,127397.0
2023-11-05,BAC,138.94,127912.0
2023-11-06,BAC,142.77,130952.0
2023-11-07,BAC,142.41,131086.0
2023-11-08,BAC,142.07,125439.0
2023-11-09,BAC,138.54,124718.0
2023-11-10,BAC,139.4,123245.0
2023-11-11,BAC,142.7,123479.0
2023-11-12,BAC,144.39,121486.0
2023-11-13,BAC,143.62,123584.0
2023-11-14,BAC,139.87,128253.0
2023-11-15,BAC,139.31,125397.0
2023-11-16,BAC,144.4,125645.0
2023-11-17,BAC,140.16,127848.0
2023-11-18,BAC,140.73,129719.0
2023-11-19,BAC,141.67,132540.0
2023-11-20,BAC,142.87,138795.0
2023-11-21,BAC,141.79,139098.0
2023-11-22,BAC,145.94,139216.0
2023-11-23,BAC,149.22,137558.0
2023-11-24,BAC,149.57,135939.0
2023-11-25,BAC,149.25,133527.0
2023-11-26,BAC,149.12,131728.0
2023-11-27,BAC,149.38,131943.0
2023-11-28,BAC,149.04,129252.0
2023-11-29,BAC,144.65,130824.0
2023-11-30,BAC,145.9,128473.0
2023-12-01,BAC,145.34,131449.0
2023-12-02,BAC,147.7,129216.0
2023-12-03,BAC,149.81,126071.0
2023-12-04,BAC,150.81,128492.0
2023-12-05,BAC,151.79,129590.0
2023-12-06,BAC,152.56,135491.0
2023-12-07,BAC,151.25,135463.0
2023-12-08,BAC,154.78,130600.0
2023-12-09,BAC,159.93,130181.0
2023-12-10,BAC,157.32,139878.0
2023-12-11,BAC,154.86,142003.0
2023-12-12,BAC,153.29,140650.0
2023-12-13,BAC,151.34,143771.0
2023-12-14,BAC,151.58,143701.0
2023-12-15,BAC,154.17,140426.0
2023-12-16,BAC,153.69,139584.0
2023-12-17,BAC,152.88,136393.0
2023-12-18,BAC,151.4,134012.0
2023-12-19,BAC,153.05,133806.0
2023-12-20,BAC,153.06,134861.0
2023-12-21,BAC,153.8,134678.0
2023-12-22,BAC,156.12,130576.0
2023-12-23,BAC,161.39,133447.0
2023-12-24,BAC,160.29,130052.0
2023-12-25,BAC,156.5,132289.0
2023-12-26,BAC,156.68,131489.0
2023-12-27,BAC,156.97,135110.0
2023-12-28,BAC,156.91,134259.0
2023-12-29,BAC,157.92,135928.0
2023-12-30,BAC,157.83,132159.0
2023-12-31,BAC,158.65,133249.0
2024-01-01,BAC,161.48,132353.0
2024-01-02,BAC,162.3,133481.0
2024-01-03,BAC,158.91,133338.0
2024-01-04,BAC,157.54,132217.0
2024-01-05,BAC,158.19,133375.0
2024-01-06,BAC,158.8,132698.0
2024-01-07,BAC,157.47,137560.0
2024-01-08,BAC,159.31,141749.0
2024-01-09,BAC,161.12,148118.0
2024-01-10,BAC,161.95,154331.0
2024-01-11,BAC,163.32,150067.0
2024-01-12,BAC,165.4,149894.0
2024-01-13,BAC,167.42,154023.0
2024-01-14,BAC,167.15,150057.0
2024-01-15,BAC,163.73,148765.0
2024-01-16,BAC,164.0,154091.0
2024-01-17,BAC,162.08,152904.0
2024-01-18,BAC,163.38,154512.0
2024-01-19,BAC,162.91,153400.0
2024-01-20,BAC,162.1,154059.0
2024-01-21,BAC,162.27,155125.0
2024-01-22,BAC,159.89,151849.0
2024-01-23,BAC,157.6,150721.0
2024-01-24,BAC,156.57,149034.0
2024-01-25,BAC,154.53,149575.0
2024-01-26,BAC,155.43,148042.0
2024-01-27,BAC,153.97,152415.0
2024-01-28,BAC,153.95,155668.0
2024-01-29,BAC,153.82,156098.0
2024-01-30,BAC,154.41,154218.0
2024-01-31,BAC,154.33,159666.0
2024-02-01,BAC,155.13,159772.0
2024-02-02,BAC,155.46,156371.0
2024-02-03,BAC,154.31,156990.0
2024-02-04,BAC,153.2,154684.0
2024-02-05,BAC,151.23,159307.0
2024-02-06,BAC,154.18,159384.0
2024-02-07,BAC,154.27,157622.0
2024-02-08,BAC,154.56,155784.0
2024-02-09,BAC,154.39,158375.0
2024-02-10,BAC,151.57,155217.0
2024-02-11,BAC,150.61,154163.0
2024-02-12,BAC,151.08,151315.0
2024-02-13,BAC,152.22,153097.0
2024-02-14,BAC,152.55,152398.0
2024-02-15,BAC,155.02,151613.0
2024-02-16,BAC,152.62,152405.0
2024-02-17,BAC,152.45,155546.0
2024-02-18,BAC,156.51,153163.0
2024-02-19,BAC,155.81,156056.0
2024-02-20,BAC,156.9,156749.0
2024-02-21,BAC,158.41,151948.0
2024-02-22,BAC,158.76,149596.0
2024-02-23,BAC,161.68,150585.0
2024-02-24,BAC,160.3,152575.0
2024-02-25,BAC,164.7,151665.0
2024-02-26,BAC,164.32,153065.0
2024-02-27,BAC,161.31,151175.0
2024-02-28,BAC,162.11,147546.0
2024-02-29,BAC,162.03,146036.0
2024-03-01,BAC,160.79,145306.0
2024-03-02,BAC,159.09,146124.0
2024-03-03,BAC,160.64,142613.0
2024-03-04,BAC,155.45,140455.0
2024-03-05,BAC,153.62,142920.0
2024-03-06,BAC,154.04,141656.0
2024-03-07,BAC,155.92,140215.0
2024-03-08,BAC,156.17,143350.0
2024-03-09,BAC,158.11,141443.0
2024-03-10,BAC,156.91,140196.0
2024-03-11,BAC,156.43,142800.0
2024-03-12,BAC,155.0,146136.0
2024-03-13,BAC,152.63,147599.0
2024-03-14,BAC,152.63,148397.0
2024-03-15,BAC,154.22,148388.0
2024-03-16,BAC,154.39,149959.0
2024-03-17,BAC,152.87,150679.0
2024-03-18,BAC,154.41,151893.0
2024-03-19,BAC,155.54,155148.0
2024-03-20,BAC,155.94,148072.0
2024-03-21,BAC,158.16,144184.0
2024-03-22,BAC,156.5,144323.0
2024-03-23,BAC,156.95,134869.0
2024-03-24,BAC,160.04,134309.0
2024-03-25,BAC,161.75,135348.0
2024-03-26,BAC,162.22,137634.0
2024-03-27,BAC,162.52,137014.0
2024-03-28,BAC,160.46,138214.0
2024-03-29,BAC,162.44,140901.0
2024-03-30,BAC,165.09,139932.0
2024-03-31,BAC,165.68,140919.0
2024-04-01,BAC,167.1,143364.0
2024-04-02,BAC,166.75,142262.0
2024-04-03,BAC,166.27,144758.0
2024-04-04,BAC,162.78,144414.0
2024-04-05,BAC,164.1,145305.0
2024-04-06,BAC,162.41,141675.0
2024-04-07,BAC,161.85,138622.0
2024-04-08,BAC,161.78,136330.0
2024-04-09,BAC,158.74,131621.0
2024-04-10,BAC,158.34,125181.0
2024-04-11,BAC,157.44,124620.0
2024-04-12,BAC,155.49,126227.0
2024-04-13,BAC,156.95,128009.0
2024-04-14,BAC,156.05,128026.0
2024-04-15,BAC,153.37,131038.0
2024-04-16,BAC,153.79,127766.0
2024-04-17,BAC,149.53,124553.0
2024-04-18,BAC,149.09,122955.0
2024-04-19,BAC,146.38,124301.0
2024-04-20,BAC,144.67,121156.0
2024-04-21,BAC,146.17,126646.0
2024-04-22,BAC,142.56,125084.0
2024-04-23,BAC,140.35,127725.0
2024-04-24,BAC,139.21,126186.0
2024-04-25,BAC,143.69,124453.0
2024-04-26,BAC,148.24,127348.0
2024-04-27,BAC,152.49,124710.0
2024-04-28,BAC,156.35,126518.0
2024-04-29,BAC,160.34,126577.0
2024-04-30,BAC,163.42,123716.0
2024-05-01,BAC,162.31,123559.0
2024-05-02,BAC,162.02,120298.0
2024-05-03,BAC,161.23,118911.0
2024-05-04,BAC,164.05,118822.0
2024-05-05,BAC,163.78,116109.0
2024-05-06,BAC,166.16,111134.0
2024-05-07,BAC,168.98,118857.0
2024-05-08,BAC,170.1,118959.0
2024-05-09,BAC,171.26,114929.0
2024-05-10,BAC,166.84,116158.0
2024-05-11,BAC,167.84,114949.0
2024-05-12,BAC,164.57,112835.0
2024-05-13,BAC,165.31,114700.0
2024-05-14,BAC,165.72,116101.0
2024-05-15,BAC,161.09,112728.0
2024-05-16,BAC,162.33,107159.0
2024-05-17,BAC,164.04,109023.0
2024-05-18,BAC,164.56,105557.0
2024-05-19,BAC,164.42,105298.0
2024-05-20,BAC,168.18,107095.0
2024-05-21,BAC,169.35,107611.0
2024-05-22,BAC,168.79,108760.0
2024-05-23,BAC,169.94,110153.0
2024-05-24,BAC,170.88,110526.0
2024-05-25,BAC,172.36,109620.0
2024-05-26,BAC,168.0,109291.0
2024-05-27,BAC,167.8,106021.0
2024-05-28,BAC,168.82,103504.0
2024-05-29,BAC,168.12,101568.0
2024-05-30,BAC,168.08,105211.0
2024-05-31,BAC,170.27,106958.0
2024-06-01,BAC,169.48,110767.0
2024-06-02,BAC,168.11,113245.0
2024-06-03,BAC,172.0,113867.0
2024-06-04,BAC,163.96,111738.0
2024-06-05,BAC,164.87,116379.0
2024-06-06,BAC,165.79,115908.0
2024-06-07,BAC,169.42,117096.0
2024-06-08,BAC,169.14,113479.0
2024-06-09,BAC,169.64,111302.0
2024-06-10,BAC,169.48,112365.0
2024-06-11,BAC,168.0,109479.0
2024-06-12,BAC,166.34,107044.0
2024-06-13,BAC,164.71,107885.0
2024-06-14,BAC,165.69,112486.0
2024-06-15,BAC,164.23,114204.0
2024-06-16,BAC,163.72,114216.0
2024-06-17,BAC,164.05,111990.0
2024-06-18,BAC,162.23,117068.0
2024-06-19,BAC,162.6,112208.0
2024-06-20,BAC,163.65,111489.0
2024-06-21,BAC,165.32,112272.0
2024-06-22,BAC,166.85,111584.0
2024-06-23,BAC,168.28,104420.0
2024-06-24,BAC,170.48,104118.0
2024-06-25,BAC,171.8,103959.0
2024-06-26,BAC,171.47,105178.0
2024-06-27,BAC,172.72,103978.0
2024-06-28,BAC,171.78,101163.0
2024-06-29,BAC,171.93,104713.0
2024-06-30,BAC,174.81,111785.0
2024-07-01,BAC,174.68,113301.0
2024-07-02,BAC,172.51,121654.0
2024-07-03,BAC,171.71,120053.0
2024-07-04,BAC,171.59,116929.0
2024-07-05,BAC,172.43,116741.0
2024-07-06,BAC,172.18,123476.0
2024-07-07,BAC,173.57,119619.0
2024-07-08,BAC,169.6,121428.0
2024-07-09,BAC,165.83,116192.0
2024-07-10,BAC,162.76,116269.0
2024-07-11,BAC,161.54,116812.0
2024-07-12,BAC,160.69,117018.0
2024-07-13,BAC,159.67,117929.0
2024-07-14,BAC,157.81,119263.0
2024-07-15,BAC,161.65,115012.0
2024-07-16,BAC,164.27,113791.0
2024-07-17,BAC,167.1,116733.0
2024-07-18,BAC,165.62,111847.0
2024-07-19,BAC,164.57,111938.0
2024-07-20,BAC,166.73,113024.0
2024-07-21,BAC,163.94,110879.0
2024-07-22,BAC,162.9,106180.0
2024-07-23,BAC,165.73,105687.0
2024-07-24,BAC,166.46,104014.0
2024-07-25,BAC,164.85,98374.0
2024-07-26,BAC,161.24,107037.0
2024-07-27,BAC,161.67,109154.0
2024-07-28,BAC,164.32,106069.0
2024-07-29,BAC,165.07,106629.0
2024-07-30,BAC,168.64,108379.0
2024-07-31,BAC,167.68,111137.0
2024-08-01,BAC,167.67,109494.0
2024-08-02,BAC,168.46,109690.0
2024-08-03,BAC,163.69,116594.0
2024-08-04,BAC,165.44,111829.0
2024-08-05,BAC,163.77,116785.0
2024-08-06,BAC,161.91,121251.0
2024-08-07,BAC,158.95,126928.0
2024-08-08,BAC,159.46,125162.0
2024-08-09,BAC,155.21,123360.0
2024-08-10,BAC,151.88,126058.0
2024-08-11,BAC,152.74,122980.0
2024-08-12,BAC,153.03,121568.0
2024-08-13,BAC,152.04,117802.0
2024-08-14,BAC,151.23,118304.0
2024-08-15,BAC,152.87,111965.0
2024-08-16,BAC,152.6,112238.0
2024-08-17,BAC,150.38,113506.0
2024-08-18,BAC,151.91,115120.0
2024-08-19,BAC,153.04,112617.0
2024-08-20,BAC,154.19,113045.0
2024-08-21,BAC,158.63,117198.0
2024-08-22,BAC,155.96,119235.0
2023-01-01,GOOGL,98.85,101208.0
2023-01-02,GOOGL,99.19,102617.0
2023-01-03,GOOGL,96.36,103765.0
2023-01-04,GOOGL,92.66,97117.0
2023-01-05,GOOGL,93.51,92889.0
2023-01-06,GOOGL,90.08,93062.0
2023-01-07,GOOGL,93.07,92790.0
2023-01-08,GOOGL,94.02,83889.0
2023-01-09,GOOGL,96.98,80355.0
2023-01-10,GOOGL,96.05,78568.0
2023-01-11,GOOGL,100.78,79755.0
2023-01-12,GOOGL,104.0,79192.0
2023-01-13,GOOGL,105.04,78150.0
2023-01-14,GOOGL,100.0,80748.0
2023-01-15,GOOGL,95.43,77887.0
2023-01-16,GOOGL,100.3,76293.0
2023-01-17,GOOGL,102.43,74270.0
2023-01-18,GOOGL,102.42,69200.0
2023-01-19,GOOGL,105.03,73277.0
2023-01-20,GOOGL,102.59,72320.0
2023-01-21,GOOGL,103.81,71117.0
2023-01-22,GOOGL,105.44,71379.0
2023-01-23,GOOGL,104.5,73479.0
2023-01-24,GOOGL,105.68,80226.0
2023-01-25,GOOGL,104.17,78270.0
2023-01-26,GOOGL,104.26,75814.0
2023-01-27,GOOGL,105.5,75479.0
2023-01-28,GOOGL,102.93,75178.0
2023-01-29,GOOGL,101.05,66969.0
2023-01-30,GOOGL,103.41,72908.0
2023-01-31,GOOGL,105.42,71217.0
2023-02-01,GOOGL,103.19,72282.0
2023-02-02,GOOGL,103.86,73210.0
2023-02-03,GOOGL,103.21,71976.0
2023-02-04,GOOGL,101.17,70394.0
2023-02-05,GOOGL,103.69,71980.0
2023-02-06,GOOGL,104.86,65941.0
2023-02-07,GOOGL,103.54,63308.0
2023-02-08,GOOGL,98.6,61104.0
2023-02-09,GOOGL,101.32,60557.0
2023-02-10,GOOGL,101.77,65201.0
2023-02-11,GOOGL,100.51,68699.0
2023-02-12,GOOGL,98.53,69632.0
2023-02-13,GOOGL,98.05,69650.0
2023-02-14,GOOGL,96.77,72041.0
2023-02-15,GOOGL,96.01,67267.0
2023-02-16,GOOGL,96.74,67336.0
2023-02-17,GOOGL,97.25,70922.0
2023-02-18,GOOGL,97.41,75910.0
2023-02-19,GOOGL,99.06,72486.0
2023-02-20,GOOGL,94.95,69934.0
2023-02-21,GOOGL,99.9,79625.0
2023-02-22,GOOGL,99.37,79712.0
2023-02-23,GOOGL,100.64,85359.0
2023-02-24,GOOGL,99.13,83321.0
2023-02-25,GOOGL,98.44,86647.0
2023-02-26,GOOGL,98.38,84539.0
2023-02-27,GOOGL,97.88,85299.0
2023-02-28,GOOGL,97.23,84830.0
2023-03-01,GOOGL,98.44,83781.0
2023-03-02,GOOGL,97.51,83773.0
2023-03-03,GOOGL,98.92,79088.0
2023-03-04,GOOGL,96.81,79731.0
2023-03-05,GOOGL,97.9,75114.0
2023-03-06,GOOGL,99.87,74877.0
2023-03-07,GOOGL,100.27,72970.0
2023-03-08,GOOGL,101.86,68099.0
2023-03-09,GOOGL,103.46,70163.0
2023-03-10,GOOGL,106.99,73200.0
2023-03-11,GOOGL,106.79,75800.0
2023-03-12,GOOGL,108.0,75573.0
2023-03-13,GOOGL,107.26,84485.0
2023-03-14,GOOGL,110.17,85621.0
2023-03-15,GOOGL,108.31,87635.0
2023-03-16,GOOGL,112.53,89553.0
2023-03-17,GOOGL,113.51,92349.0
2023-03-18,GOOGL,113.69,93875.0
2023-03-19,GOOGL,111.98,98256.0
2023-03-20,GOOGL,114.35,92896.0
2023-03-21,GOOGL,112.08,98119.0
2023-03-22,GOOGL,113.08,89094.0
2023-03-23,GOOGL,112.75,83130.0
2023-03-24,GOOGL,113.04,84268.0
2023-03-25,GOOGL,113.33,84978.0
2023-03-26,GOOGL,112.0,86744.0
2023-03-27,GOOGL,110.32,89474.0
2023-03-28,GOOGL,109.37,86712.0
2023-03-29,GOOGL,109.26,88433.0
2023-03-30,GOOGL,109.58,89225.0
2023-03-31,GOOGL,111.69,92548.0
2023-04-01,GOOGL,108.49,94425.0
2023-04-02,GOOGL,110.81,92914.0
2023-04-03,GOOGL,109.45,97409.0
2023-04-04,GOOGL,109.89,98679.0
2023-04-05,GOOGL,105.33,94943.0
2023-04-06,GOOGL,103.95,95041.0
2023-04-07,GOOGL,102.59,88294.0
2023-04-08,GOOGL,100.41,89706.0
2023-04-09,GOOGL,100.14,90520.0
2023-04-10,GOOGL,103.71,90379.0
2023-04-11,GOOGL,104.68,85670.0
2023-04-12,GOOGL,106.78,87832.0
2023-04-13,GOOGL,105.3,88346.0
2023-04-14,GOOGL,105.01,89854.0
2023-04-15,GOOGL,107.08,90139.0
2023-04-16,GOOGL,104.96,91970.0
2023-04-17,GOOGL,103.41,88199.0
2023-04-18,GOOGL,103.37,88618.0
2023-04-19,GOOGL,105.56,94481.0
2023-04-20,GOOGL,105.83,91766.0
2023-04-21,GOOGL,106.28,96821.0
2023-04-22,GOOGL,109.38,101786.0
2023-04-23,GOOGL,111.51,100018.0
2023-04-24,GOOGL,112.4,96024.0
2023-04-25,GOOGL,114.42,94457.0
2023-04-26,GOOGL,116.21,93535.0
2023-04-27,GOOGL,118.84,89171.0
2023-04-28,GOOGL,122.22,88933.0
2023-04-29,GOOGL,124.53,84634.0
2023-04-30,GOOGL,127.1,89350.0
2023-05-01,GOOGL,130.22,94674.0
2023-05-02,GOOGL,127.56,93215.0
2023-05-03,GOOGL,126.37,95074.0
2023-05-04,GOOGL,126.78,89872.0
2023-05-05,GOOGL,127.06,89352.0
2023-05-06,GOOGL,126.33,86495.0
2023-05-07,GOOGL,131.97,87671.0
2023-05-08,GOOGL,129.3,84450.0
2023-05-09,GOOGL,128.57,86035.0
2023-05-10,GOOGL,127.46,86527.0
2023-05-11,GOOGL,126.12,84424.0
2023-05-12,GOOGL,126.55,83673.0
2023-05-13,GOOGL,126.0,79235.0
2023-05-14,GOOGL,128.21,80844.0
2023-05-15,GOOGL,127.75,80018.0
2023-05-16,GOOGL,126.02,76255.0
2023-05-17,GOOGL,126.45,77881.0
2023-05-18,GOOGL,127.34,74842.0
2023-05-19,GOOGL,128.09,76746.0
2023-05-20,GOOGL,127.6,82773.0
2023-05-21,GOOGL,126.87,78956.0
2023-05-22,GOOGL,125.1,73728.0
2023-05-23,GOOGL,123.42,71585.0
2023-05-24,GOOGL,123.57,69967.0
2023-05-25,GOOGL,123.95,66941.0
2023-05-26,GOOGL,123.87,68315.0
2023-05-27,GOOGL,125.44,68640.0
2023-05-28,GOOGL,129.04,72473.0
2023-05-29,GOOGL,129.21,67623.0
2023-05-30,GOOGL,130.36,68440.0
2023-05-31,GOOGL,128.49,69763.0
2023-06-01,GOOGL,130.95,71967.0
2023-06-02,GOOGL,131.36,75631.0
2023-06-03,GOOGL,131.54,79077.0
2023-06-04,GOOGL,134.27,75225.0
2023-06-05,GOOGL,133.26,77949.0
2023-06-06,GOOGL,130.79,77002.0
2023-06-07,GOOGL,131.11,75458.0
2023-06-08,GOOGL,130.81,71010.0
2023-06-09,GOOGL,129.84,65315.0
2023-06-10,GOOGL,128.1,60128.0
2023-06-11,GOOGL,130.31,57343.0
2023-06-12,GOOGL,133.4,55467.0
2023-06-13,GOOGL,133.0,53828.0
2023-06-14,GOOGL,130.3,56178.0
2023-06-15,GOOGL,133.54,63563.0
2023-06-16,GOOGL,134.01,64570.0
2023-06-17,GOOGL,131.96,67295.0
2023-06-18,GOOGL,133.21,71357.0
2023-06-19,GOOGL,132.38,72053.0
2023-06-20,GOOGL,132.81,73374.0
2023-06-21,GOOGL,130.7,73032.0
2023-06-22,GOOGL,131.93,71458.0
2023-06-23,GOOGL,131.4,67320.0
2023-06-24,GOOGL,131.61,66289.0
2023-06-25,GOOGL,128.43,65485.0
2023-06-26,GOOGL,126.59,67746.0
2023-06-27,GOOGL,127.13,70852.0
2023-06-28,GOOGL,126.88,72874.0
2023-06-29,GOOGL,126.97,76578.0
2023-06-30,GOOGL,125.99,75428.0
2023-07-01,GOOGL,123.55,78701.0
2023-07-02,GOOGL,120.86,74503.0
2023-07-03,GOOGL,117.82,77669.0
2023-07-04,GOOGL,114.92,78639.0
2023-07-05,GOOGL,116.31,76551.0
2023-07-06,GOOGL,115.87,74204.0
2023-07-07,GOOGL,116.5,68340.0
2023-07-08,GOOGL,113.37,68627.0
2023-07-09,GOOGL,117.01,66746.0
2023-07-10,GOOGL,117.62,63127.0
2023-07-11,GOOGL,116.28,65529.0
2023-07-12,GOOGL,117.44,70835.0
2023-07-13,GOOGL,118.16,74348.0
2023-07-14,GOOGL,114.93,77302.0
2023-07-15,GOOGL,117.29,79746.0
2023-07-16,GOOGL,117.19,80928.0
2023-07-17,GOOGL,116.02,78921.0
2023-07-18,GOOGL,113.73,76752.0
2023-07-19,GOOGL,113.07,68940.0
2023-07-20,GOOGL,112.72,74280.0
2023-07-21,GOOGL,115.54,78967.0
2023-07-22,GOOGL,120.85,76254.0
2023-07-23,GOOGL,125.79,76702.0
2023-07-24,GOOGL,127.08,79883.0
2023-07-25,GOOGL,126.33,79473.0
2023-07-26,GOOGL,125.47,79684.0
2023-07-27,GOOGL,125.49,77668.0
2023-07-28,GOOGL,126.8,75545.0
2023-07-29,GOOGL,129.34,70023.0
2023-07-30,GOOGL,128.31,70025.0
2023-07-31,GOOGL,128.86,71283.0
2023-08-01,GOOGL,128.5,75296.0
2023-08-02,GOOGL,129.19,75783.0
2023-08-03,GOOGL,129.27,77634.0
2023-08-04,GOOGL,129.73,79055.0
2023-08-05,GOOGL,129.09,80713.0
2023-08-06,GOOGL,128.89,74457.0
2023-08-07,GOOGL,127.0,75594.0
2023-08-08,GOOGL,127.74,75785.0
2023-08-09,GOOGL,126.5,78728.0
2023-08-10,GOOGL,130.01,74775.0
2023-08-11,GOOGL,128.44,73509.0
2023-08-12,GOOGL,128.16,73604.0
2023-08-13,GOOGL,128.63,66811.0
2023-08-14,GOOGL,132.7,69298.0
2023-08-15,GOOGL,133.48,69815.0
2023-08-16,GOOGL,133.09,69573.0
2023-08-17,GOOGL,131.7,71098.0
2023-08-18,GOOGL,130.71,75247.0
2023-08-19,GOOGL,127.32,76030.0
2023-08-20,GOOGL,127.4,75796.0
2023-08-21,GOOGL,129.12,75805.0
2023-08-22,GOOGL,129.92,76884.0
2023-08-23,GOOGL,129.74,75272.0
2023-08-24,GOOGL,131.64,75222.0
2023-08-25,GOOGL,128.66,70980.0
2023-08-26,GOOGL,128.73,69986.0
2023-08-27,GOOGL,127.47,66790.0
2023-08-28,GOOGL,129.82,67736.0
2023-08-29,GOOGL,131.97,58329.0
2023-08-30,GOOGL,131.09,59550.0
2023-08-31,GOOGL,128.84,62114.0
2023-09-01,GOOGL,125.66,61171.0
2023-09-02,GOOGL,127.63,64273.0
2023-09-03,GOOGL,130.43,65314.0
2023-09-04,GOOGL,128.66,69730.0
2023-09-05,GOOGL,130.3,68922.0
2023-09-06,GOOGL,130.8,72886.0
2023-09-07,GOOGL,130.97,73357.0
2023-09-08,GOOGL,130.7,73356.0
2023-09-09,GOOGL,132.03,72675.0
2023-09-10,GOOGL,132.69,76029.0
2023-09-11,GOOGL,132.49,79074.0
2023-09-12,GOOGL,133.13,75297.0
2023-09-13,GOOGL,135.59,72366.0
2023-09-14,GOOGL,138.74,74147.0
2023-09-15,GOOGL,136.29,75827.0
2023-09-16,GOOGL,134.92,76335.0
2023-09-17,GOOGL,136.47,75236.0
2023-09-18,GOOGL,136.39,75819.0
2023-09-19,GOOGL,137.78,69449.0
2023-09-20,GOOGL,138.74,69584.0
2023-09-21,GOOGL,138.54,68460.0
2023-09-22,GOOGL,134.87,67307.0
2023-09-23,GOOGL,135.16,69282.0
2023-09-24,GOOGL,132.16,69717.0
2023-09-25,GOOGL,134.74,75781.0
2023-09-26,GOOGL,131.15,74595.0
2023-09-27,GOOGL,128.98,72307.0
2023-09-28,GOOGL,127.62,67851.0
2023-09-29,GOOGL,127.12,61510.0
2023-09-30,GOOGL,127.25,61370.0
2023-10-01,GOOGL,127.75,61985.0
2023-10-02,GOOGL,131.14,58397.0
2023-10-03,GOOGL,127.39,61044.0
2023-10-04,GOOGL,127.17,66944.0
2023-10-05,GOOGL,128.42,75377.0
2023-10-06,GOOGL,127.71,74692.0
2023-10-07,GOOGL,130.87,73695.0
2023-10-08,GOOGL,130.78,78114.0
2023-10-09,GOOGL,127.57,81086.0
2023-10-10,GOOGL,126.72,80272.0
2023-10-11,GOOGL,128.95,79859.0
2023-10-12,GOOGL,126.01,81104.0
2023-10-13,GOOGL,127.0,81115.0
2023-10-14,GOOGL,126.47,78685.0
2023-10-15,GOOGL,127.39,78068.0
2023-10-16,GOOGL,126.49,76633.0
2023-10-17,GOOGL,126.42,76679.0
2023-10-18,GOOGL,126.93,78070.0
2023-10-19,GOOGL,129.45,75645.0
2023-10-20,GOOGL,129.12,73134.0
2023-10-21,GOOGL,131.52,72739.0
2023-10-22,GOOGL,135.17,74686.0
2023-10-23,GOOGL,136.85,71470.0
2023-10-24,GOOGL,133.82,68980.0
2023-10-25,GOOGL,132.24,66909.0
2023-10-26,GOOGL,131.55,66466.0
2023-10-27,GOOGL,131.93,65996.0
2023-10-28,GOOGL,134.43,67646.0
2023-10-29,GOOGL,140.4,72429.0
2023-10-30,GOOGL,141.34,70017.0
2023-10-31,GOOGL,140.65,70747.0
2023-11-01,GOOGL,141.3,65059.0
2023-11-02,GOOGL,141.49,68027.0
2023-11-03,GOOGL,142.97,75640.0
2023-11-04,GOOGL,142.35,78176.0
2023-11-05,GOOGL,145.25,76380.0
2023-11-06,GOOGL,144.7,77677.0
2023-11-07,GOOGL,142.75,80206.0
2023-11-08,GOOGL,143.94,81262.0
2023-11-09,GOOGL,145.35,79564.0
2023-11-10,GOOGL,142.71,84003.0
2023-11-11,GOOGL,143.97,83665.0
2023-11-12,GOOGL,145.48,82684.0
2023-11-13,GOOGL,146.53,81122.0
2023-11-14,GOOGL,145.35,83174.0
2023-11-15,GOOGL,144.21,83234.0
2023-11-16,GOOGL,144.77,82619.0
2023-11-17,GOOGL,146.93,78905.0
2023-11-18,GOOGL,144.78,79467.0
2023-11-19,GOOGL,144.38,81175.0
2023-11-20,GOOGL,142.03,83827.0
2023-11-21,GOOGL,144.49,88000.0
2023-11-22,GOOGL,142.06,88133.0
2023-11-23,GOOGL,142.24,91244.0
2023-11-24,GOOGL,142.82,92008.0
2023-11-25,GOOGL,139.74,86707.0
2023-11-26,GOOGL,139.97,90753.0
2023-11-27,GOOGL,138.53,86899.0
2023-11-28,GOOGL,137.05,87579.0
2023-11-29,GOOGL,135.8,83935.0
2023-11-30,GOOGL,132.86,81853.0
