date,ticker,price,volume
2023-05-12,MSFT,103.22,54276
2023-05-13,MSFT,102.61,58853
2023-05-14,MSFT,103.18,62741
2023-05-15,MSFT,103.31,66814
2023-05-16,MSFT,103.59,68036
2023-05-17,MSFT,102.34,68367
2023-05-18,MSFT,100.4,70039
2023-05-19,MSFT,99.95,70718
2023-05-20,MSFT,101.2,72193
2023-05-21,MSFT,99.57,73678
2023-05-22,MSFT,101.33,69919
2023-05-23,MSFT,97.73,69606
2023-05-24,MSFT,96.9,75412
2023-05-25,MSFT,97.95,71767
2023-05-26,MSFT,99.06,77435
2023-05-27,MSFT,97.67,79263
2023-05-28,MSFT,95.1,79219
2023-05-29,MSFT,93.45,83000
2023-05-30,MSFT,97.29,81017
2023-05-31,MSFT,97.33,81084
2023-06-01,MSFT,97.06,82443
2023-06-02,MSFT,96.83,77883
2023-06-03,MSFT,100.74,75960
2023-06-04,MSFT,97.56,74363
2023-06-05,MSFT,97.6,75644
2023-06-06,MSFT,97.62,73299
2023-06-07,MSFT,97.81,72030
2023-06-08,MSFT,99.67,77911
2023-06-09,MSFT,97.24,70080
2023-06-10,MSFT,95.89,64092
2023-06-11,MSFT,95.71,60821
2023-06-12,MSFT,95.4,60615
2023-06-13,MSFT,92.94,58170
2023-06-14,MSFT,93.39,61153
2023-06-15,MSFT,93.87,58432
2023-06-16,MSFT,90.24,55087
2023-06-17,MSFT,92.17,52855
2023-06-18,MSFT,89.18,53886
2023-06-19,MSFT,88.79,59295
2023-06-20,MSFT,83.58,57683
2023-06-21,MSFT,85.44,57844
2023-06-22,MSFT,86.98,56197
2023-06-23,MSFT,88.91,56546
2023-06-24,MSFT,88.04,58313
2023-06-25,MSFT,87.36,56729
2023-06-26,MSFT,91.34,54665
2023-06-27,MSFT,92.08,57811
2023-06-28,MSFT,88.88,55923
2023-06-29,MSFT,88.31,55381
2023-06-30,MSFT,90.91,61588
2023-07-01,MSFT,92.32,65967
2023-07-02,MSFT,94.61,64997
2023-07-03,MSFT,96.03,63184
2023-07-04,MSFT,95.26,56841
2023-07-05,MSFT,90.84,59590
2023-07-06,MSFT,94.33,59922
2023-07-07,MSFT,96.76,60455
2023-07-08,MSFT,96.03,62147
2023-07-09,MSFT,96.73,61932
2023-07-10,MSFT,95.87,67637
2023-07-11,MSFT,91.3,75600
2023-07-12,MSFT,93.07,75070
2023-07-13,MSFT,91.89,77697
2023-07-14,MSFT,92.73,83127
2023-07-15,MSFT,91.04,83254
2023-07-16,MSFT,89.73,83506
2023-07-17,MSFT,91.08,83911
2023-07-18,MSFT,95.06,84911
2023-07-19,MSFT,94.76,84646
2023-07-20,MSFT,93.63,84137
2023-07-21,MSFT,93.81,83051
2023-07-22,MSFT,95.88,82564
2023-07-23,MSFT,94.77,81676
2023-07-24,MSFT,96.15,79533
2023-07-25,MSFT,95.21,79709
2023-07-26,MSFT,91.21,73779
2023-07-27,MSFT,86.09,73533
2023-07-28,MSFT,86.09,72196
2023-07-29,MSFT,87.96,72919
2023-07-30,MSFT,89.57,71843
2023-07-31,MSFT,90.8,70936
2023-08-01,MSFT,93.67,70742
2023-08-02,MSFT,93.38,68690
2023-08-03,MSFT,93.51,73429
2023-08-04,MSFT,95.51,74202
2023-08-05,MSFT,93.81,79223
2023-08-06,MSFT,90.94,82314
2023-08-07,MSFT,90.75,84317
2023-08-08,MSFT,92.78,81686
2023-08-09,MSFT,92.19,86133
2023-08-10,MSFT,95.83,81454
2023-08-11,MSFT,96.3,78927
2023-08-12,MSFT,94.36,81420
2023-08-13,MSFT,93.33,77701
2023-08-14,MSFT,96.5,81279
2023-08-15,MSFT,97.3,83079
2023-08-16,MSFT,94.32,82790
2023-08-17,MSFT,92.58,82729
2023-08-18,MSFT,94.43,79687
2023-08-19,MSFT,96.66,77393
2023-08-20,MSFT,96.81,81821
2023-08-21,MSFT,97.53,82500
2023-08-22,MSFT,98.08,77701
2023-08-23,MSFT,98.26,74548
2023-08-24,MSFT,99.55,74718
2023-08-25,MSFT,101.12,74366
2023-08-26,MSFT,103.26,70033
2023-08-27,MSFT,100.64,72335
2023-08-28,MSFT,96.06,69736
2023-08-29,MSFT,97.31,65439
2023-08-30,MSFT,95.31,63584
2023-08-31,MSFT,95.24,61899
2023-09-01,MSFT,91.19,65419
2023-09-02,MSFT,90.17,66563
2023-09-03,MSFT,94.04,67077
2023-09-04,MSFT,93.09,61207
2023-09-05,MSFT,93.01,62307
2023-09-06,MSFT,91.14,61803
2023-09-07,MSFT,92.14,64840
2023-09-08,MSFT,93.94,61948
2023-09-09,MSFT,90.36,66299
2023-09-10,MSFT,88.18,63874
2023-09-11,MSFT,89.97,61792
2023-09-12,MSFT,89.7,64744
2023-09-13,MSFT,86.56,66717
2023-09-14,MSFT,86.35,68135
2023-09-15,MSFT,86.29,67126
2023-09-16,MSFT,87.7,75762
2023-09-17,MSFT,88.85,70462
2023-09-18,MSFT,86.61,69937
2023-09-19,MSFT,86.83,66497
2023-09-20,MSFT,87.69,70012
2023-09-21,MSFT,89.93,71043
2023-09-22,MSFT,91.47,71693
2023-09-23,MSFT,88.31,72061
2023-09-24,MSFT,86.11,71140
2023-09-25,MSFT,85.07,72037
2023-09-26,MSFT,86.36,69240
2023-09-27,MSFT,84.77,74593
2023-09-28,MSFT,86.16,75113
2023-09-29,MSFT,86.02,76752
2023-09-30,MSFT,88.04,77479
2023-10-01,MSFT,89.46,80172
2023-10-02,MSFT,88.66,81897
2023-10-03,MSFT,85.82,79841
2023-10-04,MSFT,85.98,79919
2023-10-05,MSFT,86.08,80247
2023-10-06,MSFT,85.05,77146
2023-10-07,MSFT,86.7,79497
2023-10-08,MSFT,88.66,83426
2023-10-09,MSFT,87.8,83693
2023-10-10,MSFT,86.38,84974
2023-10-11,MSFT,86.3,86285
2023-10-12,MSFT,87.36,88727
2023-10-13,MSFT,90.91,87705
2023-10-14,MSFT,89.69,85646
2023-10-15,MSFT,92.78,78849
2023-10-16,MSFT,91.13,77280
2023-10-17,MSFT,90.01,69730
2023-10-18,MSFT,88.48,71799
2023-10-19,MSFT,88.16,72307
2023-10-20,MSFT,85.65,71876
2023-10-21,MSFT,86.37,70627
2023-10-22,MSFT,89.15,70782
2023-10-23,MSFT,89.31,69978
2023-10-24,MSFT,91.65,71495
2023-10-25,MSFT,88.76,71426
2023-10-26,MSFT,89.94,69611
2023-10-27,MSFT,89.09,66393
2023-10-28,MSFT,87.99,63430
2023-10-29,MSFT,86.77,61869
2023-10-30,MSFT,83.39,63354
2023-10-31,MSFT,88.05,64250
2023-11-01,MSFT,90.92,59534
2023-11-02,MSFT,90.87,60668
2023-11-03,MSFT,95.96,60311
2023-11-04,MSFT,97.21,61102
2023-11-05,MSFT,97.26,68435
2023-11-06,MSFT,91.7,66017
2023-11-07,MSFT,92.33,67304
2023-11-08,MSFT,91.55,65996
2023-11-09,MSFT,94.24,68223
2023-11-10,MSFT,95.34,71012
2023-11-11,MSFT,95.76,75155
2023-11-12,MSFT,97.6,74018
2023-11-13,MSFT,97.14,73097
2023-11-14,MSFT,98.13,73294
2023-11-15,MSFT,101.07,73726
2023-11-16,MSFT,103.48,73006
2023-11-17,MSFT,104.04,69772
2023-11-18,MSFT,105.67,74530
2023-11-19,MSFT,104.74,70704
2023-11-20,MSFT,106.3,68923
2023-11-21,MSFT,108.96,74196
2023-11-22,MSFT,110.78,73753
2023-11-23,MSFT,109.05,70353
2023-11-24,MSFT,104.93,74086
2023-11-25,MSFT,105.58,75839
2023-11-26,MSFT,106.47,74987
2023-11-27,MSFT,106.34,75657
2023-11-28,MSFT,105.04,71585
2023-11-29,MSFT,103.56,73399
2023-11-30,MSFT,100.92,74578
2023-12-01,MSFT,102.44,77407
2023-12-02,MSFT,99.38,81357
2023-12-03,MSFT,99.23,74122
2023-12-04,MSFT,96.01,70148
2023-12-05,MSFT,96.35,71870
2023-12-06,MSFT,96.47,74643
2023-12-07,MSFT,97.34,71840
2023-12-08,MSFT,97.19,73524
2023-12-09,MSFT,95.51,73181
2023-12-10,MSFT,93.52,72901
2023-12-11,MSFT,92.5,71438
2023-12-12,MSFT,94.27,67040
2023-12-13,MSFT,91.84,67199
2023-12-14,MSFT,90.04,72762
2023-12-15,MSFT,91.86,75669
2023-12-16,MSFT,88.75,74089
2023-12-17,MSFT,91.8,74782
2023-12-18,MSFT,89.9,72690
2023-12-19,MSFT,91.2,72782
2023-12-20,MSFT,90.69,71751
2023-12-21,MSFT,89.92,76438
2023-12-22,MSFT,92.37,76487
2023-12-23,MSFT,94.26,75051
2023-12-24,MSFT,96.22,77714
2023-12-25,MSFT,95.7,75631
2023-12-26,MSFT,95.32,77916
2023-12-27,MSFT,92.98,76037
2023-12-28,MSFT,92.81,80091
2023-12-29,MSFT,94.83,80545
2023-12-30,MSFT,96.69,75691
2023-12-31,MSFT,95.7,79230
2024-01-01,MSFT,95.42,81778
2024-01-02,MSFT,95.72,85322
2024-01-03,MSFT,94.01,83884
2024-01-04,MSFT,95.87,89248
2024-01-05,MSFT,97.33,91708
2024-01-06,MSFT,97.26,87640
2024-01-07,MSFT,99.17,83771
2024-01-08,MSFT,95.92,86590
2024-01-09,MSFT,95.75,83573
2024-01-10,MSFT,93.7,83111
2024-01-11,MSFT,94.1,82402
2024-01-12,MSFT,94.65,77028
2024-01-13,MSFT,94.11,73030
2024-01-14,MSFT,89.96,72396
2024-01-15,MSFT,93.64,73835
2024-01-16,MSFT,92.04,71458
2024-01-17,MSFT,92.11,69469
2024-01-18,MSFT,90.98,68812
2024-01-19,MSFT,92.65,66311
2024-01-20,MSFT,95.46,69135
2024-01-21,MSFT,99.84,67840
2024-01-22,MSFT,98.71,67387
2024-01-23,MSFT,101.98,67718
2024-01-24,MSFT,100.84,64989
2024-01-25,MSFT,100.24,58271
2024-01-26,MSFT,99.08,63502
2024-01-27,MSFT,100.57,60853
2024-01-28,MSFT,101.73,59624
2024-01-29,MSFT,101.44,55481
2024-01-30,MSFT,99.41,50000
2024-01-31,MSFT,96.9,52563
2024-02-01,MSFT,95.79,59643
2024-02-02,MSFT,94.83,56026
2024-02-03,MSFT,97.36,53564
2024-02-04,MSFT,96.84,50936
2024-02-05,MSFT,93.61,50000
2024-02-06,MSFT,93.22,51157
2024-02-07,MSFT,93.12,50000
2024-02-08,MSFT,90.08,50739
2024-02-09,MSFT,86.68,50000
2024-02-10,MSFT,84.8,50000
2024-02-11,MSFT,80.44,52696
2024-02-12,MSFT,79.27,50000
2024-02-13,MSFT,80.41,53230
2024-02-14,MSFT,78.65,50025
2024-02-15,MSFT,82.54,50000
2024-02-16,MSFT,76.45,52175
2024-02-17,MSFT,76.4,57430
2024-02-18,MSFT,78.36,60309
2024-02-19,MSFT,79.36,58971
2024-02-20,MSFT,80.73,64012
2024-02-21,MSFT,83.2,64354
2024-02-22,MSFT,83.76,62431
2024-02-23,MSFT,88.54,60647
2024-02-24,MSFT,90.37,60838
2024-02-25,MSFT,89.36,62826
2024-02-26,MSFT,93.33,64419
2024-02-27,MSFT,92.39,59426
2024-02-28,MSFT,95.29,55835
2024-02-29,MSFT,93.09,58573
2024-03-01,MSFT,92.39,57836
2024-03-02,MSFT,90.85,56572
2024-03-03,MSFT,90.93,64418
2024-03-04,MSFT,89.96,66966
2024-03-05,MSFT,94.85,67448
2024-03-06,MSFT,95.38,67510
2024-03-07,MSFT,99.05,65027
2024-03-08,MSFT,98.26,66205
2024-03-09,MSFT,101.7,64425
2024-03-10,MSFT,102.16,63574
2024-03-11,MSFT,103.0,63340
2024-03-12,MSFT,103.2,70465
2024-03-13,MSFT,100.71,73159
2024-03-14,MSFT,97.17,72700
2024-03-15,MSFT,98.25,79097
2024-03-16,MSFT,93.69,81041
2024-03-17,MSFT,94.79,83613
2024-03-18,MSFT,93.97,81309
2024-03-19,MSFT,97.07,85383
2024-03-20,MSFT,99.72,85175
2024-03-21,MSFT,98.47,88543
2024-03-22,MSFT,96.64,88863
2024-03-23,MSFT,95.7,85952
2024-03-24,MSFT,98.03,83136
2024-03-25,MSFT,100.24,80718
2024-03-26,MSFT,96.14,80547
2024-03-27,MSFT,96.59,78168
2024-03-28,MSFT,93.69,78697
2024-03-29,MSFT,93.61,76794
2024-03-30,MSFT,94.6,80367
2024-03-31,MSFT,95.15,82333
2024-04-01,MSFT,96.02,83071
2024-04-02,MSFT,98.31,84386
2024-04-03,MSFT,99.42,83384
2024-04-04,MSFT,100.78,80777
2024-04-05,MSFT,99.49,82956
2024-04-06,MSFT,99.61,82751
2024-04-07,MSFT,101.59,84464
2024-04-08,MSFT,100.29,84369
2024-04-09,MSFT,97.63,86996
2024-04-10,MSFT,99.33,82786
2024-04-11,MSFT,96.71,82204
2024-04-12,MSFT,95.26,84973
2024-04-13,MSFT,95.71,84735
2024-04-14,MSFT,94.7,91334
2024-04-15,MSFT,93.74,95990
2024-04-16,MSFT,89.87,96090
2024-04-17,MSFT,89.56,91130
2024-04-18,MSFT,91.37,91895
2024-04-19,MSFT,92.26,93238
2024-04-20,MSFT,91.58,97565
2024-04-21,MSFT,91.39,92863
2024-04-22,MSFT,92.28,94448
2024-04-23,MSFT,93.53,100013
2024-04-24,MSFT,90.29,100106
2024-04-25,MSFT,90.48,105868
2024-04-26,MSFT,91.71,106106
2024-04-27,MSFT,92.47,109032
2024-04-28,MSFT,94.15,105691
2024-04-29,MSFT,94.45,110217
2024-04-30,MSFT,92.93,112384
2024-05-01,MSFT,96.07,115806
2024-05-02,MSFT,95.02,115818
2024-05-03,MSFT,96.77,111603
2024-05-04,MSFT,98.08,106378
2024-05-05,MSFT,96.9,110599
2024-05-06,MSFT,96.03,111750
2024-05-07,MSFT,97.22,118027
2024-05-08,MSFT,93.74,115414
2024-05-09,MSFT,93.05,115239
2024-05-10,MSFT,95.3,115383
2024-05-11,MSFT,97.28,120013
2024-05-12,MSFT,100.39,119095
2024-05-13,MSFT,104.05,119623
2024-05-14,MSFT,106.44,117636
2024-05-15,MSFT,104.02,120703
2024-05-16,MSFT,102.66,122553
2024-05-17,MSFT,106.62,125884
2024-05-18,MSFT,110.93,128444
2024-05-19,MSFT,108.62,128414
2024-05-20,MSFT,109.3,131897
2024-05-21,MSFT,108.94,129083
2024-05-22,MSFT,110.37,126520
2024-05-23,MSFT,109.16,125945
2024-05-24,MSFT,109.78,129163
2024-05-25,MSFT,112.61,123386
2024-05-26,MSFT,115.29,123218
2024-05-27,MSFT,114.18,120791
2024-05-28,MSFT,116.16,114433
2024-05-29,MSFT,119.25,117995
2024-05-30,MSFT,115.59,119560
2024-05-31,MSFT,117.69,126754
2024-06-01,MSFT,116.29,123640
2024-06-02,MSFT,115.38,120989
2024-06-03,MSFT,116.78,122816
2024-06-04,MSFT,117.48,120294
2024-06-05,MSFT,120.33,118320
2024-06-06,MSFT,117.53,116985
2024-06-07,MSFT,118.64,116769
2024-06-08,MSFT,121.14,117244
2024-06-09,MSFT,122.16,114792
2024-06-10,MSFT,120.53,116967
2024-06-11,MSFT,123.62,120459
2024-06-12,MSFT,122.95,116292
2024-06-13,MSFT,121.78,109285
2024-06-14,MSFT,118.7,107361
2024-06-15,MSFT,118.34,112180
2024-06-16,MSFT,116.96,112922
2024-06-17,MSFT,116.89,112269
2024-06-18,MSFT,121.04,107120
2024-06-19,MSFT,120.17,98906
2024-06-20,MSFT,119.97,105094
2024-06-21,MSFT,119.69,102932
2024-06-22,MSFT,123.23,100472
2024-06-23,MSFT,121.72,98552
2024-06-24,MSFT,122.37,99049
2024-06-25,MSFT,121.08,96653
2024-06-26,MSFT,120.9,99353
2024-06-27,MSFT,120.57,103563
2024-06-28,MSFT,121.6,104396
2024-06-29,MSFT,121.46,109655
2024-06-30,MSFT,123.52,110855
2024-07-01,MSFT,124.56,108150
2024-07-02,MSFT,123.73,111338
2024-07-03,MSFT,122.69,109734
2024-07-04,MSFT,122.88,105667
2024-07-05,MSFT,122.57,102332
2024-07-06,MSFT,123.14,98987
2024-07-07,MSFT,118.38,103853
2024-07-08,MSFT,119.45,100341
2024-07-09,MSFT,117.73,98203
2024-07-10,MSFT,116.58,94382
2024-07-11,MSFT,113.02,93531
2024-07-12,MSFT,115.86,94164
2024-07-13,MSFT,114.35,88160
2024-07-14,MSFT,114.14,87465
2024-07-15,MSFT,114.57,84478
2024-07-16,MSFT,114.4,81280
2024-07-17,MSFT,118.17,80596
2024-07-18,MSFT,118.64,76663
2024-07-19,MSFT,117.53,76203
2024-07-20,MSFT,116.54,74095
2024-07-21,MSFT,116.21,77637
2024-07-22,MSFT,116.04,77074
2024-07-23,MSFT,115.47,75366
2024-07-24,MSFT,117.93,76794
2024-07-25,MSFT,116.47,84241
2024-07-26,MSFT,116.13,88315
2024-07-27,MSFT,117.45,92034
2024-07-28,MSFT,115.61,92627
2024-07-29,MSFT,117.21,97112
2024-07-30,MSFT,115.61,96437
2024-07-31,MSFT,116.05,93096
2024-08-01,MSFT,117.37,98809
2024-08-02,MSFT,116.51,100036
2024-08-03,MSFT,116.23,93173
2024-08-04,MSFT,116.14,94484
2024-08-05,MSFT,119.36,96383
2024-08-06,MSFT,116.13,99852
2024-08-07,MSFT,120.35,100074
2024-08-08,MSFT,118.94,97518
2024-08-09,MSFT,118.51,97132
2024-08-10,MSFT,119.21,99439
2024-08-11,MSFT,119.27,101166
2024-08-12,MSFT,118.91,102476
2024-08-13,MSFT,120.19,97559
2024-08-14,MSFT,120.74,96712
2024-08-15,MSFT,121.73,92303
2024-08-16,MSFT,120.08,92074
2024-08-17,MSFT,122.83,94957
2024-08-18,MSFT,123.59,91565
2024-08-19,MSFT,124.92,90047
2024-08-20,MSFT,125.98,89244
2024-08-21,MSFT,125.73,85337
2024-08-22,MSFT,123.84,86777
2023-01-01,GOOGL,98.85,101208
2023-01-02,GOOGL,99.19,102617
2023-01-03,GOOGL,96.36,103765
2023-01-04,GOOGL,92.66,97117
2023-01-05,GOOGL,93.51,92889
2023-01-06,GOOGL,90.08,93062
2023-01-07,GOOGL,93.07,92790
2023-01-08,GOOGL,94.02,83889
2023-01-09,GOOGL,96.98,80355
2023-01-10,GOOGL,96.05,78568
2023-01-11,GOOGL,100.78,79755
2023-01-12,GOOGL,104.0,79192
2023-01-13,GOOGL,105.04,78150
2023-01-14,GOOGL,100.0,80748
2023-01-15,GOOGL,95.43,77887
2023-01-16,GOOGL,100.3,76293
2023-01-17,GOOGL,102.43,74270
2023-01-18,GOOGL,102.42,69200
2023-01-19,GOOGL,105.03,73277
2023-01-20,GOOGL,102.59,72320
2023-01-21,GOOGL,103.81,71117
2023-01-22,GOOGL,105.44,71379
2023-01-23,GOOGL,104.5,73479
2023-01-24,GOOGL,105.68,80226
2023-01-25,GOOGL,104.17,78270
2023-01-26,GOOGL,104.26,75814
2023-01-27,GOOGL,105.5,75479
2023-01-28,GOOGL,102.93,75178
2023-01-29,GOOGL,101.05,66969
2023-01-30,GOOGL,103.41,72908
2023-01-31,GOOGL,105.42,71217
2023-02-01,GOOGL,103.19,72282
2023-02-02,GOOGL,103.86,73210
2023-02-03,GOOGL,103.21,71976
2023-02-04,GOOGL,101.17,70394
2023-02-05,GOOGL,103.69,71980
2023-02-06,GOOGL,104.86,65941
2023-02-07,GOOGL,103.54,63308
2023-02-08,GOOGL,98.6,61104
2023-02-09,GOOGL,101.32,60557
2023-02-10,GOOGL,101.77,65201
2023-02-11,GOOGL,100.51,68699
2023-02-12,GOOGL,98.53,69632
2023-02-13,GOOGL,98.05,69650
2023-02-14,GOOGL,96.77,72041
2023-02-15,GOOGL,96.01,67267
2023-02-16,GOOGL,96.74,67336
2023-02-17,GOOGL,97.25,70922
2023-02-18,GOOGL,97.41,75910
2023-02-19,GOOGL,99.06,72486
2023-02-20,GOOGL,94.95,69934
2023-02-21,GOOGL,99.9,79625
2023-02-22,GOOGL,99.37,79712
2023-02-23,GOOGL,100.64,85359
2023-02-24,GOOGL,99.13,83321
2023-02-25,GOOGL,98.44,86647
2023-02-26,GOOGL,98.38,84539
2023-02-27,GOOGL,97.88,85299
2023-02-28,GOOGL,97.23,84830
2023-03-01,GOOGL,98.44,83781
2023-03-02,GOOGL,97.51,83773
2023-03-03,GOOGL,98.92,79088
2023-03-04,GOOGL,96.81,79731
2023-03-05,GOOGL,97.9,75114
2023-03-06,GOOGL,99.87,74877
2023-03-07,GOOGL,100.27,72970
2023-03-08,GOOGL,101.86,68099
2023-03-09,GOOGL,103.46,70163
2023-03-10,GOOGL,106.99,73200
2023-03-11,GOOGL,106.79,75800
2023-03-12,GOOGL,108.0,75573
2023-03-13,GOOGL,107.26,84485
2023-03-14,GOOGL,110.17,85621
2023-03-15,GOOGL,108.31,87635
2023-03-16,GOOGL,112.53,89553
2023-03-17,GOOGL,113.51,92349
2023-03-18,GOOGL,113.69,93875
2023-03-19,GOOGL,111.98,98256
2023-03-20,GOOGL,114.35,92896
2023-03-21,GOOGL,112.08,98119
2023-03-22,GOOGL,113.08,89094
2023-03-23,GOOGL,112.75,83130
2023-03-24,GOOGL,113.04,84268
2023-03-25,GOOGL,113.33,84978
2023-03-26,GOOGL,112.0,86744
2023-03-27,GOOGL,110.32,89474
2023-03-28,GOOGL,109.37,86712
2023-03-29,GOOGL,109.26,88433
2023-03-30,GOOGL,109.58,89225
2023-03-31,GOOGL,111.69,92548
2023-04-01,GOOGL,108.49,94425
2023-04-02,GOOGL,110.81,92914
2023-04-03,GOOGL,109.45,97409
2023-04-04,GOOGL,109.89,98679
2023-04-05,GOOGL,105.33,94943
2023-04-06,GOOGL,103.95,95041
2023-04-07,GOOGL,102.59,88294
2023-04-08,GOOGL,100.41,89706
2023-04-09,GOOGL,100.14,90520
2023-04-10,GOOGL,103.71,90379
2023-04-11,GOOGL,104.68,85670
2023-04-12,GOOGL,106.78,87832
2023-04-13,GOOGL,105.3,88346
2023-04-14,GOOGL,105.01,89854
2023-04-15,GOOGL,107.08,90139
2023-04-16,GOOGL,104.96,91970
2023-04-17,GOOGL,103.41,88199
2023-04-18,GOOGL,103.37,88618
2023-04-19,GOOGL,105.56,94481
2023-04-20,GOOGL,105.83,91766
2023-04-21,GOOGL,106.28,96821
2023-04-22,GOOGL,109.38,101786
2023-04-23,GOOGL,111.51,100018
2023-04-24,GOOGL,112.4,96024
2023-04-25,GOOGL,114.42,94457
2023-04-26,GOOGL,116.21,93535
2023-04-27,GOOGL,118.84,89171
2023-04-28,GOOGL,122.22,88933
2023-04-29,GOOGL,124.53,84634
2023-04-30,GOOGL,127.1,89350
2023-05-01,GOOGL,130.22,94674
2023-05-02,GOOGL,127.56,93215
2023-05-03,GOOGL,126.37,95074
2023-05-04,GOOGL,126.78,89872
2023-05-05,GOOGL,127.06,89352
2023-05-06,GOOGL,126.33,86495
2023-05-07,GOOGL,131.97,87671
2023-05-08,GOOGL,129.3,84450
2023-05-09,GOOGL,128.57,86035
2023-05-10,GOOGL,127.46,86527
2023-05-11,GOOGL,126.12,84424
2023-05-12,GOOGL,126.55,83673
2023-05-13,GOOGL,126.0,79235
2023-05-14,GOOGL,128.21,80844
2023-05-15,GOOGL,127.75,80018
2023-05-16,GOOGL,126.02,76255
2023-05-17,GOOGL,126.45,77881
2023-05-18,GOOGL,127.34,74842
2023-05-19,GOOGL,128.09,76746
2023-05-20,GOOGL,127.6,82773
2023-05-21,GOOGL,126.87,78956
2023-05-22,GOOGL,125.1,73728
2023-05-23,GOOGL,123.42,71585
2023-05-24,GOOGL,123.57,69967
2023-05-25,GOOGL,123.95,66941
2023-05-26,GOOGL,123.87,68315
2023-05-27,GOOGL,125.44,68640
2023-05-28,GOOGL,129.04,72473
2023-05-29,GOOGL,129.21,67623
2023-05-30,GOOGL,130.36,68440
2023-05-31,GOOGL,128.49,69763
2023-06-01,GOOGL,130.95,71967
2023-06-02,GOOGL,131.36,75631
2023-06-03,GOOGL,131.54,79077
2023-06-04,GOOGL,134.27,75225
2023-06-05,GOOGL,133.26,77949
2023-06-06,GOOGL,130.79,77002
2023-06-07,GOOGL,131.11,75458
2023-06-08,GOOGL,130.81,71010
2023-06-09,GOOGL,129.84,65315
2023-06-10,GOOGL,128.1,60128
2023-06-11,GOOGL,130.31,57343
2023-06-12,GOOGL,133.4,55467
2023-06-13,GOOGL,133.0,53828
2023-06-14,GOOGL,130.3,56178
2023-06-15,GOOGL,133.54,63563
2023-06-16,GOOGL,134.01,64570
2023-06-17,GOOGL,131.96,67295
2023-06-18,GOOGL,133.21,71357
2023-06-19,GOOGL,132.38,72053
2023-06-20,GOOGL,132.81,73374
2023-06-21,GOOGL,130.7,73032
2023-06-22,GOOGL,131.93,71458
2023-06-23,GOOGL,131.4,67320
2023-06-24,GOOGL,131.61,66289
2023-06-25,GOOGL,128.43,65485
2023-06-26,GOOGL,126.59,67746
2023-06-27,GOOGL,127.13,70852
2023-06-28,GOOGL,126.88,72874
2023-06-29,GOOGL,126.97,76578
2023-06-30,GOOGL,125.99,75428
2023-07-01,GOOGL,123.55,78701
2023-07-02,GOOGL,120.86,74503
2023-07-03,GOOGL,117.82,77669
2023-07-04,GOOGL,114.92,78639
2023-07-05,GOOGL,116.31,76551
2023-07-06,GOOGL,115.87,74204
2023-07-07,GOOGL,116.5,68340
2023-07-08,GOOGL,113.37,68627
2023-07-09,GOOGL,117.01,66746
2023-07-10,GOOGL,117.62,63127
2023-07-11,GOOGL,116.28,65529
2023-07-12,GOOGL,117.44,70835
2023-07-13,GOOGL,118.16,74348
2023-07-14,GOOGL,114.93,77302
2023-07-15,GOOGL,117.29,79746
2023-07-16,GOOGL,117.19,80928
2023-07-17,GOOGL,116.02,78921
2023-07-18,GOOGL,113.73,76752
2023-07-19,GOOGL,113.07,68940
2023-07-20,GOOGL,112.72,74280
2023-07-21,GOOGL,115.54,78967
2023-07-22,GOOGL,120.85,76254
2023-07-23,GOOGL,125.79,76702
2023-07-24,GOOGL,127.08,79883
2023-07-25,GOOGL,126.33,79473
2023-07-26,GOOGL,125.47,79684
2023-07-27,GOOGL,125.49,77668
2023-07-28,GOOGL,126.8,75545
2023-07-29,GOOGL,129.34,70023
2023-07-30,GOOGL,128.31,70025
2023-07-31,GOOGL,128.86,71283
2023-08-01,GOOGL,128.5,75296
2023-08-02,GOOGL,129.19,75783
2023-08-03,GOOGL,129.27,77634
2023-08-04,GOOGL,129.73,79055
2023-08-05,GOOGL,129.09,80713
2023-08-06,GOOGL,128.89,74457
2023-08-07,GOOGL,127.0,75594
2023-08-08,GOOGL,127.74,75785
2023-08-09,GOOGL,126.5,78728
2023-08-10,GOOGL,130.01,74775
2023-08-11,GOOGL,128.44,73509
2023-08-12,GOOGL,128.16,73604
2023-08-13,GOOGL,128.63,66811
2023-08-14,GOOGL,132.7,69298
2023-08-15,GOOGL,133.48,69815
2023-08-16,GOOGL,133.09,69573
2023-08-17,GOOGL,131.7,71098
2023-08-18,GOOGL,130.71,75247
2023-08-19,GOOGL,127.32,76030
2023-08-20,GOOGL,127.4,75796
2023-08-21,GOOGL,129.12,75805
2023-08-22,GOOGL,129.92,76884
2023-08-23,GOOGL,129.74,75272
2023-08-24,GOOGL,131.64,75222
2023-08-25,GOOGL,128.66,70980
2023-08-26,GOOGL,128.73,69986
2023-08-27,GOOGL,127.47,66790
2023-08-28,GOOGL,129.82,67736
2023-08-29,GOOGL,131.97,58329
2023-08-30,GOOGL,131.09,59550
2023-08-31,GOOGL,128.84,62114
2023-09-01,GOOGL,125.66,61171
2023-09-02,GOOGL,127.63,64273
2023-09-03,GOOGL,130.43,65314
2023-09-04,GOOGL,128.66,69730
2023-09-05,GOOGL,130.3,68922
2023-09-06,GOOGL,130.8,72886
2023-09-07,GOOGL,130.97,73357
2023-09-08,GOOGL,130.7,73356
2023-09-09,GOOGL,132.03,72675
2023-09-10,GOOGL,132.69,76029
